,0
GCF_000171535:ONMMKP_01271,37823
GCF_000171535:ONMMKP_01272,37824
GCF_000171535:ONMMKP_01273,37825
GCF_000171535:ONMMKP_01274,37826
GCF_000171535:ONMMKP_01275,37827
GCF_000171535:ONMMKP_01276,37828
GCF_000171535:ONMMKP_01277,37829
GCF_000171535:ONMMKP_01278,37830
GCF_000171535:ONMMKP_01279,37831
GCF_000171535:ONMMKP_01280,37832
GCF_000171535:ONMMKP_01281,37833
GCF_000171535:ONMMKP_01282,37834
GCF_000171535:ONMMKP_01283,37835
GCF_000171535:ONMMKP_01284,37836
GCF_000171535:ONMMKP_01285,37837
GCF_000171535:ONMMKP_01286,37838
GCF_000171535:ONMMKP_01287,37839
GCF_000171535:ONMMKP_01288,37840
GCF_000171535:ONMMKP_01289,37841
GCF_000171535:ONMMKP_01290,37842
GCF_000171535:ONMMKP_01291,37843
GCF_000171535:ONMMKP_01292,37844
GCF_000171535:ONMMKP_01293,37845
GCF_000171535:ONMMKP_01294,37846
GCF_000171535:ONMMKP_01295,37847
GCF_000171535:ONMMKP_01296,37848
GCF_000171535:ONMMKP_01297,37849
GCF_000171535:ONMMKP_01298,37850
GCF_000171535:ONMMKP_01299,37851
GCF_000171535:ONMMKP_01300,37852
GCF_000171535:ONMMKP_01301,37853
GCF_000171535:ONMMKP_01302,37854
GCF_000171535:ONMMKP_01303,37855
GCF_000171535:ONMMKP_01304,37856
GCF_000171535:ONMMKP_01305,37857
GCF_000171535:ONMMKP_01306,37858
GCF_000171535:ONMMKP_01307,37859
GCF_000171535:ONMMKP_01308,37860
GCF_000171535:ONMMKP_01309,37861
GCF_000171535:ONMMKP_01310,37862
GCF_000171535:ONMMKP_01311,37863
GCF_000171535:ONMMKP_01312,37864
GCF_000171535:ONMMKP_01313,37865
GCF_000171535:ONMMKP_01314,37866
GCF_000171535:ONMMKP_01315,37867
GCF_000171535:ONMMKP_01316,37868
GCF_000171535:ONMMKP_01317,37869
GCF_000171535:ONMMKP_01318,37870
GCF_000171535:ONMMKP_01319,37871
GCF_000171535:ONMMKP_01320,37872
GCF_000171535:ONMMKP_01321,37873
GCF_000171535:ONMMKP_01322,37874
GCF_000171535:ONMMKP_01323,37875
GCF_000171535:ONMMKP_01324,37876
GCF_000171535:ONMMKP_01325,37877
GCF_000171535:ONMMKP_01326,37878
GCF_000171535:ONMMKP_01327,37879
GCF_000171535:ONMMKP_01328,37880
GCF_000171535:ONMMKP_01329,37881
GCF_000171535:ONMMKP_01330,37882
GCF_000171535:ONMMKP_01331,37883
GCF_000171535:ONMMKP_01332,37884
GCF_000171535:ONMMKP_01333,37885
GCF_000171535:ONMMKP_01334,37886
GCF_000171535:ONMMKP_01335,37887
GCF_000171535:ONMMKP_01336,37888
GCF_000171535:ONMMKP_01337,37889
GCF_000171535:ONMMKP_01338,37890
GCF_000171535:ONMMKP_01339,37891
GCF_000171535:ONMMKP_01340,37892
GCF_000171535:ONMMKP_01341,37893
GCF_000171535:ONMMKP_01342,37894
GCF_000171535:ONMMKP_01343,37895
GCF_000171535:ONMMKP_01344,37896
GCF_000171535:ONMMKP_01345,37897
GCF_000171535:ONMMKP_01346,37898
GCF_000171535:ONMMKP_01347,37899
GCF_000171535:ONMMKP_01348,37900
GCF_000171535:ONMMKP_01349,37901
GCF_000171535:ONMMKP_01350,37902
GCF_000171535:ONMMKP_01351,37903
GCF_000171535:ONMMKP_01352,37904
GCF_000171535:ONMMKP_01353,37905
GCF_000171535:ONMMKP_01354,37906
GCF_000171535:ONMMKP_01355,37907
GCF_000171535:ONMMKP_01356,37908
GCF_000171535:ONMMKP_01357,37909
GCF_000171535:ONMMKP_01358,37910
GCF_000171535:ONMMKP_01359,37911
GCF_000171535:ONMMKP_01360,37912
GCF_000171535:ONMMKP_01361,37913
GCF_000171535:ONMMKP_01362,37914
GCF_000171535:ONMMKP_01363,37915
GCF_000171535:ONMMKP_01364,37916
GCF_000171535:ONMMKP_01365,37917
GCF_000171535:ONMMKP_01366,37918
GCF_000171535:ONMMKP_01367,37919
GCF_000171535:ONMMKP_01368,37920
GCF_000171535:ONMMKP_01369,37921
GCF_000171535:ONMMKP_01370,37922
GCF_000171535:ONMMKP_01371,37923
GCF_000171535:ONMMKP_01372,37924
GCF_000171535:ONMMKP_01373,37925
GCF_000171535:ONMMKP_01374,37926
GCF_000171535:ONMMKP_01375,37927
GCF_000171535:ONMMKP_01376,37928
GCF_000171535:ONMMKP_01377,37929
GCF_000171535:ONMMKP_01378,37930
GCF_000171535:ONMMKP_01379,37931
GCF_000171535:ONMMKP_01380,37932
GCF_000171535:ONMMKP_01381,37933
GCF_000171535:ONMMKP_01382,37934
GCF_000171535:ONMMKP_01383,37935
GCF_000171535:ONMMKP_01384,37936
GCF_000171535:ONMMKP_01385,37937
GCF_000171535:ONMMKP_01386,37938
GCF_000171535:ONMMKP_01387,37939
GCF_000171535:ONMMKP_01388,37940
GCF_000171535:ONMMKP_01389,37941
GCF_000171535:ONMMKP_01390,37942
GCF_000171535:ONMMKP_01391,37943
GCF_000171535:ONMMKP_01392,37944
GCF_000171535:ONMMKP_01393,37945
GCF_000171535:ONMMKP_01394,37946
GCF_000171535:ONMMKP_01395,37947
GCF_000171535:ONMMKP_01396,37948
GCF_000171535:ONMMKP_01397,37949
GCF_000171535:ONMMKP_01403,37950
GCF_000171535:ONMMKP_01404,37951
GCF_000171535:ONMMKP_01405,37952
GCF_000171535:ONMMKP_01406,37953
GCF_000171535:ONMMKP_01407,37954
GCF_000171535:ONMMKP_01408,37955
GCF_000171535:ONMMKP_01409,37956
GCF_000171535:ONMMKP_01410,37957
GCF_000171535:ONMMKP_01411,37958
GCF_000171535:ONMMKP_01412,37959
GCF_000171535:ONMMKP_01413,37960
GCF_000171535:ONMMKP_01414,37961
GCF_000171535:ONMMKP_01415,37962
GCF_000171535:ONMMKP_01416,37963
GCF_000171535:ONMMKP_01417,37964
GCF_000171535:ONMMKP_01418,37965
GCF_000171535:ONMMKP_01419,37966
GCF_000171535:ONMMKP_01420,37967
GCF_000171535:ONMMKP_01421,37968
GCF_000171535:ONMMKP_01422,37969
GCF_000171535:ONMMKP_01423,37970
GCF_000171535:ONMMKP_01424,37971
GCF_000171535:ONMMKP_01425,37972
GCF_000171535:ONMMKP_01426,37973
GCF_000171535:ONMMKP_01427,37974
GCF_000171535:ONMMKP_01428,37975
GCF_000171535:ONMMKP_01429,37976
GCF_000171535:ONMMKP_01430,37977
GCF_000171535:ONMMKP_01431,37978
GCF_000171535:ONMMKP_01432,37979
GCF_000171535:ONMMKP_01433,37980
GCF_000171535:ONMMKP_01434,37981
GCF_000171535:ONMMKP_01435,37982
GCF_000171535:ONMMKP_01436,37983
GCF_000171535:ONMMKP_01437,37984
GCF_000171535:ONMMKP_01438,37985
GCF_000171535:ONMMKP_01439,37986
GCF_000171535:ONMMKP_01440,37987
GCF_000171535:ONMMKP_01441,37988
GCF_000171535:ONMMKP_01442,37989
GCF_000171535:ONMMKP_01443,37990
GCF_000171535:ONMMKP_01444,37991
GCF_000171535:ONMMKP_01445,37992
GCF_000171535:ONMMKP_01446,37993
GCF_000171535:ONMMKP_01447,37994
GCF_000171535:ONMMKP_01448,37995
GCF_000171535:ONMMKP_01449,37996
GCF_000171535:ONMMKP_01450,37997
GCF_000171535:ONMMKP_01451,37998
GCF_000171535:ONMMKP_01452,37999
GCF_000171535:ONMMKP_01453,38000
GCF_000171535:ONMMKP_01454,38001
GCF_000171535:ONMMKP_01455,38002
GCF_000171535:ONMMKP_01456,38003
GCF_000171535:ONMMKP_01457,38004
GCF_000171535:ONMMKP_01458,38005
GCF_000171535:ONMMKP_01459,38006
GCF_000171535:ONMMKP_01460,38007
GCF_000171535:ONMMKP_01461,38008
GCF_000171535:ONMMKP_01462,38009
GCF_000171535:ONMMKP_01463,38010
GCF_000171535:ONMMKP_01464,38011
GCF_000171535:ONMMKP_01465,38012
GCF_000171535:ONMMKP_01466,38013
GCF_000171535:ONMMKP_01467,38014
GCF_000171535:ONMMKP_01468,38015
GCF_000171535:ONMMKP_01469,38016
GCF_000171535:ONMMKP_01470,38017
GCF_000171535:ONMMKP_01471,38018
GCF_000171535:ONMMKP_01472,38019
GCF_000171535:ONMMKP_01473,38020
GCF_000171535:ONMMKP_01480,38021
GCF_000171535:ONMMKP_01481,38022
GCF_000171535:ONMMKP_01482,38023
GCF_000171535:ONMMKP_01483,38024
GCF_000171535:ONMMKP_01484,38025
GCF_000171535:ONMMKP_01485,38026
GCF_000171535:ONMMKP_01486,38027
GCF_000171535:ONMMKP_01488,38028
GCF_000171535:ONMMKP_01489,38029
GCF_000171535:ONMMKP_01490,38030
GCF_000171535:ONMMKP_01491,38031
GCF_000171535:ONMMKP_01492,38032
GCF_000171535:ONMMKP_01493,38033
GCF_000171535:ONMMKP_01494,38034
GCF_000171535:ONMMKP_01495,38035
GCF_000171535:ONMMKP_01496,38036
GCF_000171535:ONMMKP_01497,38037
GCF_000171535:ONMMKP_01498,38038
GCF_000171535:ONMMKP_01499,38039
GCF_000171535:ONMMKP_01500,38040
GCF_000171535:ONMMKP_01501,38041
GCF_000171535:ONMMKP_01502,38042
GCF_000171535:ONMMKP_01503,38043
GCF_000171535:ONMMKP_01504,38044
GCF_000171535:ONMMKP_01505,38045
GCF_000171535:ONMMKP_01506,38046
GCF_000171535:ONMMKP_01507,38047
GCF_000171535:ONMMKP_01508,38048
GCF_000171535:ONMMKP_01509,38049
GCF_000171535:ONMMKP_01510,38050
GCF_000171535:ONMMKP_01511,38051
GCF_000171535:ONMMKP_01512,38052
GCF_000171535:ONMMKP_01513,38053
GCF_000171535:ONMMKP_01514,38054
GCF_000171535:ONMMKP_01515,38055
GCF_000171535:ONMMKP_01516,38056
GCF_000171535:ONMMKP_01517,38057
GCF_000171535:ONMMKP_01518,38058
GCF_000171535:ONMMKP_01519,38059
GCF_000171535:ONMMKP_01520,38060
GCF_000171535:ONMMKP_01521,38061
GCF_000171535:ONMMKP_01522,38062
GCF_000171535:ONMMKP_01523,38063
GCF_000171535:ONMMKP_01524,38064
GCF_000171535:ONMMKP_01525,38065
GCF_000171535:ONMMKP_01526,38066
GCF_000171535:ONMMKP_01527,38067
GCF_000171535:ONMMKP_01528,38068
GCF_000171535:ONMMKP_01529,38069
GCF_000171535:ONMMKP_01530,38070
GCF_000171535:ONMMKP_01531,38071
GCF_000171535:ONMMKP_01532,38072
GCF_000171535:ONMMKP_01533,38073
GCF_000171535:ONMMKP_01534,38074
GCF_000171535:ONMMKP_01535,38075
GCF_000171535:ONMMKP_01536,38076
GCF_000171535:ONMMKP_01537,38077
GCF_000171535:ONMMKP_01538,38078
GCF_000171535:ONMMKP_01539,38079
GCF_000171535:ONMMKP_01540,38080
GCF_000171535:ONMMKP_01541,38081
GCF_000171535:ONMMKP_01542,38082
GCF_000171535:ONMMKP_01543,38083
GCF_000171535:ONMMKP_01544,38084
GCF_000171535:ONMMKP_01546,38085
GCF_000171535:ONMMKP_01547,38086
GCF_000171535:ONMMKP_01548,38087
GCF_000171535:ONMMKP_01549,38088
GCF_000171535:ONMMKP_01550,38089
GCF_000171535:ONMMKP_01551,38090
GCF_000171535:ONMMKP_01552,38091
GCF_000171535:ONMMKP_01553,38092
GCF_000171535:ONMMKP_01554,38093
GCF_000171535:ONMMKP_01555,38094
GCF_000171535:ONMMKP_01556,38095
GCF_000171535:ONMMKP_01557,38096
GCF_000171535:ONMMKP_01558,38097
GCF_000171535:ONMMKP_01559,38098
GCF_000171535:ONMMKP_01560,38099
GCF_000171535:ONMMKP_01561,38100
GCF_000171535:ONMMKP_01562,38101
GCF_000171535:ONMMKP_01563,38102
GCF_000171535:ONMMKP_01564,38103
GCF_000171535:ONMMKP_01565,38104
GCF_000171535:ONMMKP_01566,38105
GCF_000171535:ONMMKP_01567,38106
GCF_000171535:ONMMKP_01568,38107
GCF_000171535:ONMMKP_01569,38108
GCF_000171535:ONMMKP_01570,38109
GCF_000171535:ONMMKP_01571,38110
GCF_000171535:ONMMKP_01572,38111
GCF_000171535:ONMMKP_01574,38112
GCF_000171535:ONMMKP_01575,38113
GCF_000171535:ONMMKP_01576,38114
GCF_000171535:ONMMKP_01577,38115
GCF_000171535:ONMMKP_01578,38116
GCF_000171535:ONMMKP_01579,38117
GCF_000171535:ONMMKP_01580,38118
GCF_000171535:ONMMKP_01581,38119
GCF_000171535:ONMMKP_01582,38120
GCF_000171535:ONMMKP_01583,38121
GCF_000171535:ONMMKP_01584,38122
GCF_000171535:ONMMKP_01585,38123
GCF_000171535:ONMMKP_01586,38124
GCF_000171535:ONMMKP_01587,38125
GCF_000171535:ONMMKP_01589,38126
GCF_000171535:ONMMKP_01590,38127
GCF_000171535:ONMMKP_01591,38128
GCF_000171535:ONMMKP_01592,38129
GCF_000171535:ONMMKP_01593,38130
GCF_000171535:ONMMKP_01594,38131
GCF_000171535:ONMMKP_01595,38132
GCF_000171535:ONMMKP_01596,38133
GCF_000171535:ONMMKP_01597,38134
GCF_000171535:ONMMKP_01598,38135
GCF_000171535:ONMMKP_01600,38136
GCF_000171535:ONMMKP_01601,38137
GCF_000171535:ONMMKP_01602,38138
GCF_000171535:ONMMKP_01603,38139
GCF_000171535:ONMMKP_01604,38140
GCF_000171535:ONMMKP_01605,38141
GCF_000171535:ONMMKP_01606,38142
GCF_000171535:ONMMKP_01607,38143
GCF_000171535:ONMMKP_01608,38144
GCF_000171535:ONMMKP_01609,38145
GCF_000171535:ONMMKP_01610,38146
GCF_000171535:ONMMKP_01611,38147
GCF_000171535:ONMMKP_01612,38148
GCF_000171535:ONMMKP_01613,38149
GCF_000171535:ONMMKP_01614,38150
GCF_000171535:ONMMKP_01615,38151
GCF_000171535:ONMMKP_01616,38152
GCF_000171535:ONMMKP_01617,38153
GCF_000171535:ONMMKP_01618,38154
GCF_000171535:ONMMKP_01619,38155
GCF_000171535:ONMMKP_01620,38156
GCF_000171535:ONMMKP_01621,38157
GCF_000171535:ONMMKP_01622,38158
GCF_000171535:ONMMKP_01623,38159
GCF_000171535:ONMMKP_01624,38160
GCF_000171535:ONMMKP_01625,38161
GCF_000171535:ONMMKP_01627,38162
GCF_000171535:ONMMKP_01628,38163
GCF_000171535:ONMMKP_01629,38164
GCF_000171535:ONMMKP_01630,38165
GCF_000171535:ONMMKP_01631,38166
GCF_000171535:ONMMKP_01632,38167
GCF_000171535:ONMMKP_01633,38168
GCF_000171535:ONMMKP_01634,38169
GCF_000171535:ONMMKP_01635,38170
GCF_000171535:ONMMKP_01636,38171
GCF_000171535:ONMMKP_01637,38172
GCF_000171535:ONMMKP_01638,38173
GCF_000171535:ONMMKP_01639,38174
GCF_000171535:ONMMKP_01640,38175
GCF_000171535:ONMMKP_01641,38176
GCF_000171535:ONMMKP_01642,38177
GCF_000171535:ONMMKP_01643,38178
GCF_000171535:ONMMKP_01644,38179
GCF_000171535:ONMMKP_01645,38180
GCF_000171535:ONMMKP_01646,38181
GCF_000171535:ONMMKP_01647,38182
GCF_000171535:ONMMKP_01648,38183
GCF_000171535:ONMMKP_01649,38184
GCF_000171535:ONMMKP_01650,38185
GCF_000171535:ONMMKP_01651,38186
GCF_000171535:ONMMKP_01652,38187
GCF_000171535:ONMMKP_01653,38188
GCF_000171535:ONMMKP_01654,38189
GCF_000171535:ONMMKP_01655,38190
GCF_000171535:ONMMKP_01656,38191
GCF_000171535:ONMMKP_01658,38192
GCF_000171535:ONMMKP_01659,38193
GCF_000171535:ONMMKP_01660,38194
GCF_000171535:ONMMKP_01661,38195
GCF_000171535:ONMMKP_01662,38196
GCF_000171535:ONMMKP_01663,38197
GCF_000171535:ONMMKP_01664,38198
GCF_000171535:ONMMKP_01665,38199
GCF_000171535:ONMMKP_01666,38200
GCF_000171535:ONMMKP_01667,38201
GCF_000171535:ONMMKP_01668,38202
GCF_000171535:ONMMKP_01669,38203
GCF_000171535:ONMMKP_01670,38204
GCF_000171535:ONMMKP_01671,38205
GCF_000171535:ONMMKP_01672,38206
GCF_000171535:ONMMKP_01673,38207
GCF_000171535:ONMMKP_01674,38208
GCF_000171535:ONMMKP_01675,38209
GCF_000171535:ONMMKP_01676,38210
GCF_000171535:ONMMKP_01677,38211
GCF_000171535:ONMMKP_01678,38212
GCF_000171535:ONMMKP_01679,38213
GCF_000171535:ONMMKP_01680,38214
GCF_000171535:ONMMKP_01681,38215
GCF_000171535:ONMMKP_01682,38216
GCF_000171535:ONMMKP_01683,38217
GCF_000171535:ONMMKP_01684,38218
GCF_000171535:ONMMKP_01685,38219
GCF_000171535:ONMMKP_01687,38220
GCF_000171535:ONMMKP_01688,38221
GCF_000171535:ONMMKP_01689,38222
GCF_000171535:ONMMKP_01690,38223
GCF_000171535:ONMMKP_01691,38224
GCF_000171535:ONMMKP_01692,38225
GCF_000171535:ONMMKP_01693,38226
GCF_000171535:ONMMKP_01694,38227
GCF_000171535:ONMMKP_01695,38228
GCF_000171535:ONMMKP_01696,38229
GCF_000171535:ONMMKP_01697,38230
GCF_000171535:ONMMKP_01698,38231
GCF_000171535:ONMMKP_01699,38232
GCF_000171535:ONMMKP_01700,38233
GCF_000171535:ONMMKP_01701,38234
GCF_000171535:ONMMKP_01702,38235
GCF_000171535:ONMMKP_01703,38236
GCF_000171535:ONMMKP_01705,38237
GCF_000171535:ONMMKP_01706,38238
GCF_000171535:ONMMKP_01707,38239
GCF_000171535:ONMMKP_01708,38240
GCF_000171535:ONMMKP_01709,38241
GCF_000171535:ONMMKP_01710,38242
GCF_000171535:ONMMKP_01711,38243
GCF_000171535:ONMMKP_01712,38244
GCF_000171535:ONMMKP_01713,38245
GCF_000171535:ONMMKP_01714,38246
GCF_000171535:ONMMKP_01715,38247
GCF_000171535:ONMMKP_01716,38248
GCF_000171535:ONMMKP_01717,38249
GCF_000171535:ONMMKP_01718,38250
GCF_000171535:ONMMKP_01719,38251
GCF_000171535:ONMMKP_01720,38252
GCF_000171535:ONMMKP_01721,38253
GCF_000171535:ONMMKP_01722,38254
GCF_000171535:ONMMKP_01723,38255
GCF_000171535:ONMMKP_01724,38256
GCF_000171535:ONMMKP_01725,38257
GCF_000171535:ONMMKP_01726,38258
GCF_000171535:ONMMKP_01727,38259
GCF_000171535:ONMMKP_01728,38260
GCF_000171535:ONMMKP_01729,38261
GCF_000171535:ONMMKP_01730,38262
GCF_000171535:ONMMKP_01731,38263
GCF_000171535:ONMMKP_01732,38264
GCF_000171535:ONMMKP_01733,38265
GCF_000171535:ONMMKP_01734,38266
GCF_000171535:ONMMKP_01735,38267
GCF_000171535:ONMMKP_01736,38268
GCF_000171535:ONMMKP_01737,38269
GCF_000171535:ONMMKP_01738,38270
GCF_000171535:ONMMKP_01739,38271
GCF_000171535:ONMMKP_01740,38272
GCF_000171535:ONMMKP_01741,38273
GCF_000171535:ONMMKP_01742,38274
GCF_000171535:ONMMKP_01744,38275
GCF_000171535:ONMMKP_01745,38276
GCF_000171535:ONMMKP_01746,38277
GCF_000171535:ONMMKP_01747,38278
GCF_000171535:ONMMKP_01748,38279
GCF_000171535:ONMMKP_01749,38280
GCF_000171535:ONMMKP_01750,38281
GCF_000171535:ONMMKP_01751,38282
GCF_000171535:ONMMKP_01752,38283
GCF_000171535:ONMMKP_01753,38284
GCF_000171535:ONMMKP_01754,38285
GCF_000171535:ONMMKP_01755,38286
GCF_000171535:ONMMKP_01756,38287
GCF_000171535:ONMMKP_01757,38288
GCF_000171535:ONMMKP_01758,38289
GCF_000171535:ONMMKP_01759,38290
GCF_000171535:ONMMKP_01760,38291
GCF_000171535:ONMMKP_01761,38292
GCF_000171535:ONMMKP_01762,38293
GCF_000171535:ONMMKP_01763,38294
GCF_000171535:ONMMKP_01764,38295
GCF_000171535:ONMMKP_01765,38296
GCF_000171535:ONMMKP_01766,38297
GCF_000171535:ONMMKP_01767,38298
GCF_000171535:ONMMKP_01768,38299
GCF_000171535:ONMMKP_01769,38300
GCF_000171535:ONMMKP_01770,38301
GCF_000171535:ONMMKP_01771,38302
GCF_000171535:ONMMKP_01772,38303
GCF_000171535:ONMMKP_01773,38304
GCF_000171535:ONMMKP_01774,38305
GCF_000171535:ONMMKP_01775,38306
GCF_000171535:ONMMKP_01776,38307
GCF_000171535:ONMMKP_01777,38308
GCF_000171535:ONMMKP_01778,38309
GCF_000171535:ONMMKP_01779,38310
GCF_000171535:ONMMKP_01780,38311
GCF_000171535:ONMMKP_01781,38312
GCF_000171535:ONMMKP_01782,38313
GCF_000171535:ONMMKP_01783,38314
GCF_000171535:ONMMKP_01784,38315
GCF_000171535:ONMMKP_01785,38316
GCF_000171535:ONMMKP_01786,38317
GCF_000171535:ONMMKP_01787,38318
GCF_000171535:ONMMKP_01788,38319
GCF_000171535:ONMMKP_01789,38320
GCF_000171535:ONMMKP_01790,38321
GCF_000171535:ONMMKP_01791,38322
GCF_000171535:ONMMKP_01792,38323
GCF_000171535:ONMMKP_01793,38324
GCF_000171535:ONMMKP_01794,38325
GCF_000171535:ONMMKP_01795,38326
GCF_000171535:ONMMKP_01796,38327
GCF_000171535:ONMMKP_01797,38328
GCF_000171535:ONMMKP_01798,38329
GCF_000171535:ONMMKP_01799,38330
GCF_000171535:ONMMKP_01800,38331
GCF_000171535:ONMMKP_01801,38332
GCF_000171535:ONMMKP_01802,38333
GCF_000171535:ONMMKP_01803,38334
GCF_000171535:ONMMKP_01804,38335
GCF_000171535:ONMMKP_01805,38336
GCF_000171535:ONMMKP_01806,38337
GCF_000171535:ONMMKP_01807,38338
GCF_000171535:ONMMKP_01808,38339
GCF_000171535:ONMMKP_01809,38340
GCF_000171535:ONMMKP_01810,38341
GCF_000171535:ONMMKP_01811,38342
GCF_000171535:ONMMKP_01812,38343
GCF_000171535:ONMMKP_01813,38344
GCF_000171535:ONMMKP_01814,38345
GCF_000171535:ONMMKP_01815,38346
GCF_000171535:ONMMKP_01816,38347
GCF_000171535:ONMMKP_01817,38348
GCF_000171535:ONMMKP_01818,38349
GCF_000171535:ONMMKP_01819,38350
GCF_000171535:ONMMKP_01820,38351
GCF_000171535:ONMMKP_01821,38352
GCF_000171535:ONMMKP_01822,38353
GCF_000171535:ONMMKP_01823,38354
GCF_000171535:ONMMKP_01824,38355
GCF_000171535:ONMMKP_01825,38356
GCF_000171535:ONMMKP_01826,38357
GCF_000171535:ONMMKP_01827,38358
GCF_000171535:ONMMKP_01828,38359
GCF_000171535:ONMMKP_01829,38360
GCF_000171535:ONMMKP_01830,38361
GCF_000171535:ONMMKP_01831,38362
GCF_000171535:ONMMKP_01832,38363
GCF_000171535:ONMMKP_01833,38364
GCF_000171535:ONMMKP_01834,38365
GCF_000171535:ONMMKP_01836,38366
GCF_000171535:ONMMKP_01837,38367
GCF_000171535:ONMMKP_01838,38368
GCF_000171535:ONMMKP_01839,38369
GCF_000171535:ONMMKP_01840,38370
GCF_000171535:ONMMKP_01841,38371
GCF_000171535:ONMMKP_01842,38372
GCF_000171535:ONMMKP_01843,38373
GCF_000171535:ONMMKP_01844,38374
GCF_000171535:ONMMKP_01845,38375
GCF_000171535:ONMMKP_01846,38376
GCF_000171535:ONMMKP_01847,38377
GCF_000171535:ONMMKP_01848,38378
GCF_000171535:ONMMKP_01849,38379
GCF_000171535:ONMMKP_01850,38380
GCF_000171535:ONMMKP_01851,38381
GCF_000171535:ONMMKP_01852,38382
GCF_000171535:ONMMKP_01853,38383
GCF_000171535:ONMMKP_01854,38384
GCF_000171535:ONMMKP_01855,38385
GCF_000171535:ONMMKP_01856,38386
GCF_000171535:ONMMKP_01857,38387
GCF_000171535:ONMMKP_01858,38388
GCF_000171535:ONMMKP_01859,38389
GCF_000171535:ONMMKP_01860,38390
GCF_000171535:ONMMKP_01861,38391
GCF_000171535:ONMMKP_01862,38392
GCF_000171535:ONMMKP_01863,38393
GCF_000171535:ONMMKP_01864,38394
GCF_000171535:ONMMKP_01865,38395
GCF_000171535:ONMMKP_01866,38396
GCF_000171535:ONMMKP_01867,38397
GCF_000171535:ONMMKP_01868,38398
GCF_000171535:ONMMKP_01869,38399
GCF_000171535:ONMMKP_01870,38400
GCF_000171535:ONMMKP_01871,38401
GCF_000171535:ONMMKP_01872,38402
GCF_000171535:ONMMKP_01873,38403
GCF_000171535:ONMMKP_01874,38404
GCF_000171535:ONMMKP_01875,38405
GCF_000171535:ONMMKP_01876,38406
GCF_000171535:ONMMKP_01877,38407
GCF_000171535:ONMMKP_01878,38408
GCF_000171535:ONMMKP_01879,38409
GCF_000171535:ONMMKP_01880,38410
GCF_000171535:ONMMKP_01881,38411
GCF_000171535:ONMMKP_01882,38412
GCF_000171535:ONMMKP_01883,38413
GCF_000171535:ONMMKP_01884,38414
GCF_000171535:ONMMKP_01885,38415
GCF_000171535:ONMMKP_01886,38416
GCF_000171535:ONMMKP_01887,38417
GCF_000171535:ONMMKP_01888,38418
GCF_000171535:ONMMKP_01889,38419
GCF_000171535:ONMMKP_01890,38420
GCF_000171535:ONMMKP_01891,38421
GCF_000171535:ONMMKP_01892,38422
GCF_000171535:ONMMKP_01893,38423
GCF_000171535:ONMMKP_01894,38424
GCF_000171535:ONMMKP_01896,38425
GCF_000171535:ONMMKP_01897,38426
GCF_000171535:ONMMKP_01898,38427
GCF_000171535:ONMMKP_01899,38428
GCF_000171535:ONMMKP_01900,38429
GCF_000171535:ONMMKP_01901,38430
GCF_000171535:ONMMKP_01902,38431
GCF_000171535:ONMMKP_01903,38432
GCF_000171535:ONMMKP_01904,38433
GCF_000171535:ONMMKP_01905,38434
GCF_000171535:ONMMKP_01910,38435
GCF_000171535:ONMMKP_01911,38436
GCF_000171535:ONMMKP_01912,38437
GCF_000171535:ONMMKP_01913,38438
GCF_000171535:ONMMKP_01914,38439
GCF_000171535:ONMMKP_01915,38440
GCF_000171535:ONMMKP_01916,38441
GCF_000171535:ONMMKP_01917,38442
GCF_000171535:ONMMKP_01918,38443
GCF_000171535:ONMMKP_01919,38444
GCF_000171535:ONMMKP_01920,38445
GCF_000171535:ONMMKP_01921,38446
GCF_000171535:ONMMKP_01922,38447
GCF_000171535:ONMMKP_01923,38448
GCF_000171535:ONMMKP_01924,38449
GCF_000171535:ONMMKP_01925,38450
GCF_000171535:ONMMKP_01926,38451
GCF_000171535:ONMMKP_01927,38452
GCF_000171535:ONMMKP_01928,38453
GCF_000171535:ONMMKP_01929,38454
GCF_000171535:ONMMKP_01930,38455
GCF_000171535:ONMMKP_01931,38456
GCF_000171535:ONMMKP_01932,38457
GCF_000171535:ONMMKP_01933,38458
GCF_000171535:ONMMKP_01934,38459
GCF_000171535:ONMMKP_01935,38460
GCF_000171535:ONMMKP_01936,38461
GCF_000171535:ONMMKP_01937,38462
GCF_000171535:ONMMKP_01938,38463
GCF_000171535:ONMMKP_01939,38464
GCF_000171535:ONMMKP_01940,38465
GCF_000171535:ONMMKP_01941,38466
GCF_000171535:ONMMKP_01942,38467
GCF_000171535:ONMMKP_01944,38468
GCF_000171535:ONMMKP_01946,38469
GCF_000171535:ONMMKP_01947,38470
GCF_000171535:ONMMKP_01948,38471
GCF_000171535:ONMMKP_01949,38472
GCF_000171535:ONMMKP_01950,38473
GCF_000171535:ONMMKP_01951,38474
GCF_000171535:ONMMKP_01952,38475
GCF_000171535:ONMMKP_01953,38476
GCF_000171535:ONMMKP_01954,38477
GCF_000171535:ONMMKP_01955,38478
GCF_000171535:ONMMKP_01956,38479
GCF_000171535:ONMMKP_01957,38480
GCF_000171535:ONMMKP_01958,38481
GCF_000171535:ONMMKP_01959,38482
GCF_000171535:ONMMKP_01960,38483
GCF_000171535:ONMMKP_01961,38484
GCF_000171535:ONMMKP_01962,38485
GCF_000171535:ONMMKP_01963,38486
GCF_000171535:ONMMKP_01964,38487
GCF_000171535:ONMMKP_01965,38488
